Time,Pos,u1,Vel,u2,Acc,u3
3.000,0.018,0.15,-6.9
3.020,0.020,-0.01,-7.2
3.040,0.018,-0.16,-6.3
3.060,0.013,-0.27,-4.5
3.080,0.006,-0.34,-2.4
3.100,-0.001,-0.36,-0.6
3.120,-0.009,-0.35,0.8
3.140,-0.016,-0.32,1.5
3.160,-0.022,-0.28,1.7
3.180,-0.027,-0.25,1.5
3.200,-0.032,-0.22,1.4
3.220,-0.036,-0.20,1.4
3.240,-0.040,-0.17,1.4
3.260,-0.043,-0.14,1.4
3.280,-0.045,-0.12,1.4
3.300,-0.047,-0.09,1.4
3.320,-0.049,-0.06,1.5
3.340,-0.050,-0.03,1.5
3.360,-0.050,8.41E-4,1.4
3.380,-0.050,0.03,1.3
3.400,-0.049,0.05,1.3
3.420,-0.047,0.08,1.4
3.440,-0.046,0.11,1.3
3.460,-0.043,0.14,1.3
3.480,-0.040,0.16,1.2
3.500,-0.037,0.18,1.1
3.520,-0.033,0.20,1.2
3.540,-0.028,0.23,1.2
3.560,-0.024,0.25,1.3
3.580,-0.019,0.28,1.2
3.600,-0.013,0.30,0.8
3.620,-0.006,0.32,0.0
3.640,5.449E-4,0.31,-1.5
3.660,0.007,0.27,-3.3
3.680,0.012,0.18,-4.8
3.700,0.015,0.06,-5.6
3.720,0.014,-0.06,-5.3
3.740,0.012,-0.17,-4.2
3.760,0.007,-0.24,-2.6
3.780,0.002,-0.27,-1.0
3.800,-0.004,-0.27,0.4
3.820,-0.010,-0.25,1.2
3.840,-0.014,-0.21,1.5
3.860,-0.018,-0.18,1.5
3.880,-0.021,-0.16,1.4
3.900,-0.024,-0.13,1.4
3.920,-0.026,-0.10,1.5
3.940,-0.028,-0.07,1.5
3.960,-0.029,-0.04,1.4
3.980,-0.030,-0.01,1.4
4.000,-0.029,0.02,1.3
4.020,-0.029,0.04,1.2
4.040,-0.028,0.06,1.2
4.060,-0.026,0.09,1.2
4.080,-0.024,0.11,1.3
4.100,-0.022,0.14,1.3
4.120,-0.019,0.16,1.2
4.140,-0.015,0.19,1.1
4.160,-0.011,0.21,0.9
4.180,-0.007,0.23,0.5
4.200,-0.002,0.24,-0.5
4.220,0.003,0.22,-1.9
4.240,0.008,0.16,-3.3
4.260,0.010,0.07,-4.0
4.280,0.011,-0.01,-4.0
4.300,0.009,-0.09,-3.3
4.320,0.007,-0.15,-2.3
4.340,0.003,-0.19,-1.0
4.360,-0.001,-0.19,0.1
4.380,-0.005,-0.18,0.9
4.400,-0.009,-0.15,1.4
4.420,-0.011,-0.12,1.6
4.440,-0.013,-0.09,1.6
4.460,-0.015,-0.05,1.5
4.480,-0.016,-0.02,1.4
4.500,-0.016,-1.60E-4,1.2
4.520,-0.015,0.02,1.2
4.540,-0.015,0.04,1.2
4.560,-0.014,0.07,1.2
4.580,-0.012,0.10,1.2
4.600,-0.010,0.12,1.1
4.620,-0.007,0.14,0.9
4.640,-0.004,0.16,0.4
4.660,-8.051E-4,0.16,-0.5
4.680,0.003,0.14,-1.5
4.700,0.005,0.10,-2.3
4.720,0.007,0.04,-2.7
4.740,0.007,-0.02,-2.7
4.760,0.006,-0.07,-2.2
4.780,0.004,-0.11,-1.4
4.800,0.001,-0.13,-0.4
4.820,-0.001,-0.12,0.4
4.840,-0.004,-0.11,1.0
4.860,-0.006,-0.08,1.3
4.880,-0.007,-0.05,1.4
4.900,-0.008,-0.02,1.4
4.920,-0.008,0.01,1.3
4.940,-0.008,0.03,1.2
4.960,-0.007,0.05,1.1
4.980,-0.005,0.08,0.9
5.000,-0.004,0.09,0.6
5.020,-0.002,0.10,0.0
5.040,8.011E-4,0.09,-0.8
5.060,0.003,0.07,-1.4
5.080,0.004,0.03,-1.6
5.100,0.004,-2.49E-4,-1.6
5.120,0.004,-0.03,-1.4
5.140,0.003,-0.06,-0.9
5.160,0.001,-0.07,-0.4
5.180,-5.035E-4,-0.07,0.2
5.200,-0.002,-0.06,0.7
5.220,-0.003,-0.04,1.0
5.240,-0.004,-0.02,1.1
5.260,-0.004,0.00,1.0
5.280,-0.004,0.03,0.9
5.300,-0.003,0.04,0.6
5.320,-0.001,0.05,0.2
5.340,-6.543E-4,0.05,-0.3
5.360,4.237E-4,0.04,-0.6
5.380,0.001,0.02,-0.7
5.400,0.001,0.01,-0.7
5.420,0.001,-0.01,-0.5
5.440,0.001,-0.01,-0.4
5.460,5.853E-4,-0.02,-0.3
5.480,6.923E-5,-0.03,-0.1
5.500,-4.468E-4,-0.03,0.2
5.520,-9.859E-4,-0.02,0.3
5.540,-0.001,-0.01,0.4
5.560,-0.001,-5.76E-4,0.3
5.580,-0.001,0.00,0.1
5.600,-0.001,0.00,0.0
5.620,-0.001,0.00,-0.1
5.640,-0.001,0.00,0.0
5.660,-0.001,0.00,0.0
5.680,-0.001,0.00,0.0
5.700,-8.600E-4,0.00,-0.1
5.720,-8.369E-4,0.00,-0.1
5.740,-0.001,0.00,0.0
5.760,-0.001,0.00,0.1
5.780,-0.001,0.00,0.1
5.800,-0.001,0.00,0.0
5.820,-8.369E-4,1.92E-4,-0.1
5.840,-0.001,0.00,0.0
